questions,lang,keywords
Dammi una lista di tutti i laghi della Danimarca.,it,"lago, Danimarca"
Donnes-moi tous les lacs du Danemark.,fr,"lacs, Danemark"
Noem alle meren in Denemarken.,nl,"meer, Denemarken"
Dă-mi o listă a tuturor lacurilor din Danemarca.,ro,"lac, Danemarca"
Is proinsulin a protein?,en,"proinsulin, protein"
Ist Proinsulin ein Protein?,de,"Proinsulin, Protein"
¿La proinsulina es una proteina?,es,"proinsulina, protein"
La proinsulina è una proteina?,it,"proinsulina, proteina"
La pro-insuline est-elle une protéine?,fr,"pro-insuline, protéine"
Is proinsuline een proteïne?,nl,"proinsuline, proteïne"
Este proinsulina o proteină?,ro,"proinsulină, proteină"
Which awards did WikiLeaks win?,en,"WikiLeaks, award"
Welche Preise hat WikiLeaks gewonnen?,de,"WikiLeaks, Preise"
¿Qué premios ha ganado WikiLeaks?,es,"Wikileaks, premios"
Quali premi ha vinto WikiLeaks?,it,"WikiLeaks, premio"
Quels prix ont été gagnés par Wikileaks?,fr,"prix, WikiLeaks"
Welke prijzen heeft WikiLeaks gewonnen?,nl,"prijs, Wikileaks"
Ce premii a câștigat WikiLeaks?,ro,"WikiLeaks, premii"
Which Greek goddesses dwelt on Mount Olympus?,en,"Greek goddess, dwell, Mount Olympys"
Welche griechischen Göttinnen bewohnten den Olymp?,de,"griechische Göttin, bewohnen, Olymp"
¿Qué diosas griegas habitan el Olimpo?,es,"diosas griegas, habitan, Olimpo"
Quale dea greca risiedeva sul monte Olimpo?,it,"dea, greca, risiedere, Olimpo"
Quelles déesses grecques habitent sur l'Olympe?,fr,"déesses grecques, habitent, Olympe"
Welke Griekse godinnen woonden op de Olympus?,nl,"Griekse godin, bewonen, Olympus"
Care zeiță greacă a locuit pe Muntele Olimp?,ro,"zeiță greacă, locui, Muntele Olimp"
How high is the Mount Everest?,en,"Mount Everest, high"
Wie hoch ist der Mount Everest?,de,"Mount Everest, hoch"
¿Qué alto es el Monte Everest?,es,"Monte Everest, altura"
Quanto è alto il Monte Everest?,it,"Monte Everest, altezza"
Quelle est l'altitude du Mont Everest?,fr,"altitude, Mont Everest"
Hoe hoog is de Mount Everest?,nl,"hoogte, Mount Everest"
Ce altitudine are muntele Everest?,ro,"muntele Everest, altitudine"
Which country has the most official languages?,en,"country, official language, most"
Welches Land hat die meisten Amtssprachen?,de,"Land, Amtssprache, die meisten"
¿Qué país tiene más idiomas oficiales?,es,"país, idiomas oficiales, más"
Quale stato ha più lingue ufficiali?,it,"stato, lingue ufficiali, più"
Quels pays a le plus de langues officielles?,fr,"pays, plus de langues officielles"
Welk land heeft de meeste officiële talen.,nl,"land, officiële taal, meeste"
Ce țară are cele mai multe limbi oficiale?,ro,"șară, limbă oficială, cele mai multe"
Give me all communist countries.,en,communist countries
Gib mir alle kommunistischen Länder.,de,kommunistische Länder
Dame todos los países comunistas.,es,países comunistas
Dammi tutti i paesi comunisti.,it,paesi comunisti
Donnes-moi tous les pays communistes.,fr,pays communistes
Geef alle communistische landen.,nl,communistische landen
Dă-mi toate țările comuniste.,ro,țări comuniste
Which instruments does Cat Stevens play?,en,"Cat Stevens, instrument"
Welche Instrumente spielt Cat Stevens?,de,"Cat Stevens, Instrument"
¿Qué instrumentos tocaba Cat Stevens?,es,"Cat Stevens, instrumento, tocaba"
Quali strumenti suona Cat Stevens?,it,"Cat Stevens, strumenti"
Quels instruments joue Cat Stevens?,fr,"Cat Stevens, instrument"
Welke instrumenten speeld Cat Stevens?,nl,"Cat Stevens, instrument"
La ce instrumente cântă Cat Stevens?,ro,"Cat Stevens, instrument"
Sean Parnell is the governor of which U.S. state?,en,"U.S. state, governor, Sean Parnell"
Von welchem US-Bundesstaat ist Sean Parnell der Gouverneur?,de,"US-Bundesstaat, Gouverneur, Sean Parnell"
¿De qué estado americano es Sean Parnell el gobernador?,es,"estado americano, gobernador, Sean Parnell"
Di quale stato americano Sean Parnell è governatore?,it,"stato degli Stati Uniti, governatore, Sean Parnell"
Quel est l'état américain dont Sean Parnelle st le gouverneur?,fr,"état américain, Sean Parnell, gouverneur"
Sean Parnell is de gouverneur van welke staat van de Verenigde Staten?,nl,"staat van de Verenigde Staten, gouverneur, Sean Parnell"
Sean Parnell este guvernatorul cărui stat american?,ro,"stat american, guvernator, Sean Parnell"
Give me all books written by Danielle Steel.,en,"book, written, Danielle Steel"
"Gib mir alle Bücher, die Danielle Steel geschrieben hat.",de,"Buch, schreiben, Danielle Steel"
Dame todos los libros escritos por Danielle Steel.,es,"libors, escritos, Danielle Steel"
Dammi tutti i libri scritti da Danielle Steel.,it,"libri, scritti, Danielle Steel"
Donnes-moi tous les livres écrits par Danielle Steel.,fr,"livres, écrits, Danielle Steele"
Noem alle boeken van Danielle Steel.,nl,"boek, Danielle Steel"
Dă-mi toate cărțile scrise de Danielle Steel.,ro,"carte, scrisă, Danielle Steele"
What is the most beautiful painting?,en,"painting, most, beautiful"
Welches Gemälde ist das schönste?,de,"Gemälde, schönstes"
¿Cuál es la pintur más bonita?,es,"pintura, más bonita"
Qual è il dipinto più bello?,it,"dipinto, più bello"
Quelle est la plus belle peinture du monde?,fr,plus belle peinture du monde
Wat is het mooiste schilderij?,nl,"schilderij, mooiste"
Care este cel mai prumos tablou?,ro,"tablou, cel mai, frumos"
Did Tesla win a nobel prize in physics?,en,"Tesla, nobel prize, physics"
Hat Tesla den Nobelpreis für Physik gewonnen?,de,"Tesla, Nobelpreis, Physik"
¿Obtuvo Tesla el premio nobel de física?,es,"Tesla, premio nobel, física"
Tesla ha vinto un premio Nobel per la fisica?,it,"Tesla, premio nobel, fisica"
Tesla a-t-il recu le prix Nobel?,fr,"Tesla, recu, prix Nobel"
Heeft Tesla ooit de Nobelprijs voor de Natuurkunde gewonnen?,nl,"Nobelprijs voor de Natuurkunde, Tesla"
A câștigat Tesla un premiu Nobel pentru fizică?,ro,"Tesla, premiu Nobel, fizică"
Who is the owner of Universal Studios?,en,"Universal Studios, owner"
Wem gehören die Universal Studios?,de,"Universal Studios, gehören"
¿A quién le pertenecen los Universal Studios?,es,"Universal Studios, dueño"
Chi è il proprietario degli Universal Studios?,it,"Universal Studios, proprietario"
A qui appartient Universal Studios?,fr,"appartient, Universal Studios"
Wie is de eigenaar van Universal Studios?,nl,"eigenaar, Universal Studios"
Cine este proprietarul Universal Studios?,ro,"Universal Studios, proprietar"
Who is the governor of Wyoming?,en,"governor, Wyoming"
Wer ist der Gouverneur von Wyoming?,de,"Gouverneur, Wyoming"
¿Quién es el gobernador de Wyoming?,es,"gobernador, Wyoming"
Chi è il governatore del Wyoming?,it,"governatore, Wyoming"
Qui est le gouverneur du Wyoming?,fr,"gouverneur, Wyoming"
Wie is de gouverneur van Wyoming?,nl,"gouverneur, Wyoming"
Cine este guvernatorul din Wyoming?,ro,"guvernator, Wyoming"
When were the Hells Angels founded?,en,"Hells Angels, founded"
Wann wurden die Hells Angels gegründet?,de,"Hells Angels, gründen"
¿Cúando se fundaron los Hells Angels?,es,"Hells Angels, fundación"
Quando si sono formati gli Hells Angels?,it,"Hells Angels, formati"
Quand ont-été fondé les Hells Angels?,fr,"fondé, Hells Angels"
Wanneer zijn de Hells Angels opgericht?,nl,"Hells Angels, opgericht"
Când a fost înființată Hell Angels?,ro,"Hell Angels, înființat"
Who is the daughter of Ingrid Bergman married to?,en,"Ingrid Bergman, daughter, married"
Mit wem ist die Tochter von Ingrid Bergman verheiratet?,de,"Ingrid Bergman, Tochter, verheiratet"
¿Con quién está casada la hija de Ingrid Bergman?,es,"Ingrid Bergman, hija, casada"
Con chi è sposata la figlia di Ingrid Bergman?,it,"Ingrid Bergman, figlia, sposata"
Qui est l'épou de la fille d'Ingrid Bergman?,fr,"épou, fille, Ingrid Bergman"
Met wie is de dochter van Ingrid Bergman getrouwd?,nl,"Ingrid Bergman, dochter, getrouwd"
Cu cine este căsătorită fiica lui Ingrid Bergman?,ro,"Ingrid Bergman, fiică, căsătorită"
Give me all libraries established earlier than 1400.,en,"libraries, established, earlier than 1400"
"Gib mir alle Bibliotheken, die vor 1400 gegründet worden.",de,"Bibliotheken, gegründet, vor 1400"
Dame todas las bibliotecas que fueron establecidas antes de 1400.,es,"bibliotecas, establecidas, antes de 1400"
Dammi tutte le biblioteche fondate prima del 1400.,it,"biblioteche, fondate, prima del 1400"
Donnes-moi toutes les bibliothèques établies avant 1400.,fr,"bibliothèques, établies, avant 1400"
Geef me alle bibliotheken die voor 1400 werden opgericht.,nl,"bibliotheken, opgericht, voor 1400"
Dă-mi tote bibliotecile înființate înainte de 1400,ro,"biblioteci, înființat, înainte de 1400"
Is Egypts largest city also its capital?,en,"largest city, Egypt, capital"
Ist Ägyptens größte Stadt auch seine Hauptstadt?,de,"größte Stadt, Ägypten, Hauptstadt"
¿Es la cuidad más grande de Egipto también capital?,es,"cuidad más grande, Egipto, capital"
La città più grande dell'Egitto è anche la sua capitale?,it,"città più grande, Egitto, capitale"
La ville la plus grande de l'Egypte est-elle sa capitale?,fr,"ville plus grande, Egypte, capitale"
Is de grootste stad van Egypte ook de hoofdstad?,nl,"grootste stad, Egypte, hoofdstad"
Orașul cel mai mare din EGipt este și capital sa?,ro,"cel mai mare oraș, Egipt, capitală"
How many countries are there in Europe?,en,"Europe, countries"
Wieviele Länder gibt es in Europa?,de,"Europa, Länder"
¿Cuántos países existen en Europa?,es,"Europa, países"
Quanti stati ci sono in Europa?,it,"Europa, stati"
Combien de pays sont-il en Europe?,fr,"Europe, pays"
Hoeveel landen zijn er in Europa?,nl,"Europa, landen"
Câte țări sunt în Europa?,ro,"Europa, țări"
Who is the mayor of Berlin?,en,"Berlin, mayor"
Wer ist der Bürgermeister von Berlin?,de,"Berlin, Bürgermeister"
¿Quién es el alcalde de Berlin?,es,"Berlin, alcalde"
Chi è il sindaco di Berlino?,it,"Berlino, sindaco"
Qui est le maire de Berlin?,fr,"Berlin, maire"
Wie is de burgemeester van Berlijn?,nl,"Berlijn, burgemeester"
Cine este primarul din Berlin?,ro,"Berlin, primar"
How many people live in the capital of Australia?,en,"Australia, capital, people, live"
Wieviele Menschen leben in der Hauptstadt Australiens?,de,"Australien, Hauptstadt, Menschen, leben"
¿Cuánta gente vive en la capital de Australia?,es,"Australia, capital, habitantes"
Quante persone vivono nella capitale dell'Australia?,it,"Australia, capitale, abitanti"
Quel est le nombre d'habitants de la capitale de l'Australie?,fr,"nombre d'habitants, capitale, Australie"
Hoeveel mensen wonen er in de hoofdstad van Australië?,nl,"inwoners, hoofdstad van Australië"
Câți oameni locuiesc in capitala Australiei?,ro,"Australia, captital, oameni, locui"
Who founded Intel?,en,"Intel, founded"
Wer hat Intel gegründet?,de,"Intel, gründen"
¿Quién fundó Intel?,es,"Intel, fundación"
Chi ha fondato Intel?,it,"Intel, fondatore"
Qui a fondé Intel?,fr,"fondé, Intel"
Wie is de oprichter van Intel?,nl,"oprichter, Intel"
Cine a fondat Intel?,ro,"Intel, fondat"
Give me all B-sides of the Ramones.,en,"Ramones, B-sides"
Gib mir alle B-Seiten der Ramones.,de,"Ramones, B-Seiten"
Dame todas las caras B de los Ramones.,es,"Ramones, cara B"
Dammi tutti i lati B dei Ramones.,it,"Ramones, lato B"
Donnes-moi tous les faces B des Ramones.,fr,"faces B, Ramones"
Geef alle B-kantjes van singles van de Ramones.,nl,"B-kant, single, de Ramones"
Dă-mi toate laturile B ale Ramones,ro,"Ramones, laturi B"
Give me all films produced by Hal Roach.,en,"film, produce, Hal Roach"
Gib mir alle Filme des Produzenten Hal Roach.,de,"Film, Produzent, Hal Roach"
Dame todas las películas del producente Hal Roach.,es,"película, producente, Hal Roach"
Dammi tutti i film prodotti da Hal Roach.,it,"film, produrre, Hal Roach"
Donnes-moi tous les films produits par Hal Roach.,fr,"films, produits, Hal Roach"
Noem alle films die zijn geproduceerd door Hal Roach.,nl,"film, producent, Hal Roach"
Dă-mi toate filmele produse de Hal Roach,ro,"film, produs, Hal Roach"
Which bridges are of the same type as the Manhattan Bridge?,en,"bridge, same type, Manhattan Bridge"
Welche Brücken sind vom gleichen Typ wie die Manhattan Bridge?,de,"Brücke, gleicher Typ, Manhattan Bridge"
¿Qué puentes son del mismo tipo que el puente de Manhattan?,es,"puente, mismo tipo, puente de Manhattan"
Quali ponti sono dello stesso tipo del ponte di Manhattan?,it,"ponte, stesso tipo, ponte di Manhattan"
Quels ponts sont du même type que le pont de Manhattan?,fr,"ponts, même type, pont de Manhattan"
Welke bruggen zijn van hetzelfde type als de Manhattan Bridge?,nl,"brug, zelfde type, Manhattan Bridge"
Ce poduri sunt de același tip ca cel din Manhattan?,ro,"pod, același tip, Podul din Manhattan"
Give me all Apollo 14 astronauts.,en,"astronaut, Apollo 14"
Gib mir alle Apollo-14-Astronauten.,de,"Astronaut, Apollo 14"
Dame todos los astronautas de Apolo 14?,es,"astronautas, Apolo 14"
Dammi gli astronauti dell'Apollo 14.,it,"astronauta, Apollo 14"
Donnes-moi tous les astronautes d'Apollo 14.,fr,"astronautes, Apollo 14"
Geef de astronauten van Apollo 14.,nl,"astronaut, Apollo 14"
Dă-mi toți astronauții Apollo 14.,ro,"astronaut, Apollo 14"
What is the area code of Berlin?,en,"Berlin, area code"
Was ist die Vorwahl von Berlin?,de,"Berlin, Vorwahl"
¿Cuál es el prefijo de Berlin?,es,"prefijo, Berlin"
Qual è il prefisso di Berlino?,it,"prefisso, Berlino"
Quel est l'indicatif téléphonique de Berlin?,fr,"indicatif téléphonique, Berlin"
Wat is het kengetal van Berlijn?,nl,"kengetal, Berlijn"
Care este prefixul telephonic pentru Berlin?,ro,"Berlin, prefix telefonic"
Which software has been developed by organizations founded in California?,en,"organization, founded, California, develop, software"
"Welche Softwareprodukte wurde von Unternehmen entwickelt, die in Kalifornien gegründet wurden?",de,"Unternehmen, gründen, Kalifornien, entwickeln, Softwareprodukt"
¿Qué productos de software han sido desarrollados por empresas fundadas en California?,es,"empresas, fundadas, California, desarrolar, productos de software"
Quali software sono stati sviluppati da aziende fondate in California?,it,"azienda, fondata, California, sviluppare, software"
Quels logiciels ont été dévelopés par des agences fondées en Californie?,fr,"Californie, agences, fondées, logiciels"
Welke software is ontwikkeld door bedrijven opgericht in Californië?,nl,"bedrijf, opgericht, Californië, ontwikkeld, software"
Ce software a fost dezvoltat de organizații fondate în California,ro,"organizație, fondată, California, dezvolta, software"
What is the currency of the Czech Republic?,en,"Czech republic, currency"
Was ist die Währung der Tschechischen Republik?,de,"Tschechischen Republik, Währung"
¿Cuál es la moneda de la república checa?,es,"moneda, república checa"
Qual è la valuta della Repubblica Ceca?,it,"valuta, Repubblica Ceca"
Quel est la devise de la Tchéquie?,fr,"devise, Tchéquie"
Wat is de munteenheid van Tsjechië?,nl,"Tsjechië, munteenheid"
Care este moneda națională a Cehiei?,ro,"Cehia, monedă națională"
Which music albums contain the song Last Christmas?,en,"music album, song, Last Christmas"
Auf welchen Musikalben ist das Lied Last Christmas?,de,"Musikalbum, Lied, Last Christmas"
¿Qué albums musicales contienen la canción Las Christmas?,es,"album musical, canción, Last Christmas"
Quali album musicali contengono la canzone Last Christmas?,it,"album musicale, canzone, Last Christmas"
Quels albums contiennent le morceau Last Christmas?,fr,"albums, contiennent, Last Christmas?"
Op welke muziekalbums staat het nummer Last Christmas?,nl,"muziekalbum, nummer, Last Christmas"
Ce albume muzicale conțin melodia Last Christmas?,ro,"album musical, melodie, Last Christmas"
Give me all world heritage sites designated within the past two years.,en,"world heritage site, designate, past two years"
"Gib mir alle Welterbestätten, die in den vergangenen zwei Jahren aufgenommen wurden.",de,"Welterbestätte, aufnehmen, vergangene zwei Jahre"
¿Qué patrimonios de la humanidad fueron reconocidos en los últimos dos años?,es,"patrimonios de la humanidad, reconocidos, últimos dos años"
Dammi tutti i siti designati patrimoni dell'umanità negli ultimi due anni.,it,"patrimoni dell'umanità, designare, ultimi due anni"
Donne-moi tous les patrimoines mondiaux qui ont été inscrits pendant les derniers deux ans.,fr,"patrimoines mondiaux, inscrits, derniers deux ans"
Noem alle plaatsen op de Werelderfgoedlijst die in de laatste twee jaar zijn toegevoegd.,nl,"Werelderfgoed, laatste twee jaar, toevoegen"
Dă-mi toate siturile de patrimoniu mondial desemnate in ultimii doi ani.,ro,"situri de patrimoniu mondial, desemna, ultimii doi ani"
Which cities does the Weser flow through?,en,"Weser, flow through, city"
Durch welche Städte fließt die Weser?,de,"Weser, fließen, Stadt"
¿Por qué ciudades pasa el río Weser?,es,"cuidad, pasa, Weser"
Attraverso quali città scorre il fiume Weser?,it,"città, scorrere, fiume Weser"
Quels sont les villes traversées par la Weser?,fr,"villes, traverser, Weser"
Door welke steden loopt de Weser?,nl,"stad, loopt door, Weser"
Ce orașe străbate Weserul?,ro,"Weser, străbate, oraș"
Give me all companies in the advertising industry.,en,"company, advertising industry"
"Gib mir alle Unternehmen, die in der Werbebranche tätig sind.",de,"Unternehmen, Werbebranche"
Dame todas las empresas publicitarias.,es,empresas publicitarias
Dammi tutte le aziende pubblicitarie.,it,aziende pubblicitarie
Donnes-moi toutes les agences de publicité.,fr,agences de publicité
Noem alle bedrijven die in de reclamebranche actief zijn.,nl,"bedrijf, reclamebranche"
Dă-mi toate companiile din industria publicitară.,ro,"companii, industria publicitară"
Give me all people with first name Jimmy.,en,"person, first name, Jimmy"
"Gib mir alle Personen, die den Vornamen Jimmy haben.",de,"Person, Vorname, Jimmy"
Dame todas las personas con el nombre propio Jimmy.,es,"personas, nombre propio, Jimmy"
Dammi tutte le persone il cui nome è Jimmy.,it,"persone, nome, Jimmy"
Donnes-moi toutes les personnes dont le prénom est Jimmy.,fr,"personnes, prénom, Jimmy"
Noem alle personen met de voornaam Jimmy.,nl,"persoon, voornaam, Jimmy"
Dă-mi toate persoanele cu prenumele Jimmy,ro,"persoană, prenume, Jimmy"
Give me all movies directed by Francis Ford Coppola.,en,"movie, direct, Francis Ford Coppola"
"Gib mir alle Filme, bei denen Francis Ford Coppola Regie geführt hat.",de,"Film, Regie, Francis Ford Coppola"
Dame todas las películas que haya dirigido Francis Ford Coppola.,es,"película, director, Francis Ford Coppola"
Dammi tutti i film diretti da Francis Ford Coppola.,it,"film, dirigere, Francis Ford Coppola"
Donnes-moi tous les films dont Francis réalisés par Francis Ford Coppola.,fr,"film, directeur, Francis Ford Coppola"
Geef alle films die werden geregisseerd door Francis Ford Coppola.,nl,"films, regisseur, Francis Ford Coppola"
Dă-mi toate filmele regizate de Francis Ford Coppola.,ro,"film, regizat, Francis Ford Coppola"
What is the ruling party in Lisbon?,en,"Lisbon, ruling party"
Welche Partei regiert in Lissabon?,de,"Lissabon, regieren, Partei"
¿Qué partido gobierna en Lisboa?,es,"Lisboa, gobierna, partido"
Qual è il partito che governa Lisbona?,it,"Lisbona, governa, partito"
Quel est le parti au pouvoir à Lisbonne?,fr,"parti au pouvoir, Lisbonne"
Welke partij is aan de macht in Lissabon?,nl,"Lissabon, partij, aan de macht"
Care este partidul la putere în Lisabona?,ro,"Lisabona, partid la putere"
Who produces Orangina?,en,"produce, Orangina"
Wer stellt Orangina her?,de,"herstellen, Orangina"
¿Quién produce Orangina?,es,"Orangina, productor"
Chi produce l'Orangina?,it,"Orangina, produttore"
Qui produit Orangina?,fr,"produire, Orangina"
Wie is de producent van Orangina?,nl,"producent, Orangina"
Cine produce Orangina?,ro,"produce, Orangina"
Give me all companies in Munich.,en,"company, Munich"
Gib mir alle Unternehmen in München.,de,"Unternehmen, München"
Dame todas las empresas de Munich?,es,"empresas, Munich"
Dammi tutte le aziende di Monaco.,it,"aziende, Monaco"
Donnes moi toutes les entreprises de Munich.,fr,"entreprises, Munich"
Noem alle bedrijven in München.,nl,"München, bedrijf"
Dă-mi toate companiile din München,ro,"companie, München"
What is the melting point of copper?,en,"copper, melting point"
Wo liegt der Schmelzpunkt von Kupfer?,de,"Kupfer, Schmelzpunkt"
¿Cúal es el punto de fusión del cobre?,es,"cobre, punto de fusión"
Qual è il punto di fusione del rame?,it,"rame, punto di fusione"
Quel est le point de fusion du cuivre?,fr,"point de fusion, cuivre"
Wat is het smeltpunt van koper?,nl,"smeltpunt, koper"
Care este punctul de topire al cuprului?,ro,"cupru, punct de topire"
Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?,en,"Cuban Missile Crisis, earlier, Bay of Pigs Invasion"
War die Kubakrise vor der Schweinebuchtinvasion?,de,"Kubakrise, vor, Schweinebuchtinvasion"
¿Fué la crisis de cuba antes de la invasión de bahía de cochinos?,es,"crísis de cuba, anterior a la invasión de bahía de cochinos?"
La crisi dei missili di Cuba avvenne prima dello sbarco nella Baia dei Porci?,it,"Crisi dei missili di Cuba, precedente, sbarco nella Baia dei Porci"
La crise des missiles de Cuba a-t-elle eu lieu avant the débarquement de la baie des Cochons?,fr,"Débarquement de la baie des Cochons, crise des missiles de Cuba"
Was de Cubacrisis eerder dan de invasie in de Varkensbaai?,nl,"Cubacrisis, eerder dan, invasie in de Varkensbaai"
A avut loc mai devreme Criza rachetelor din Cuba decât Invazia din Golful Porcilor?,ro,"Criza rachetelor din Cuba, mai devreme, Invazia din Golful Porcilor"
Who was John F. Kennedy's vice president?,en,"John F. Kennedy, vice president"
Wer war der Vizepräsident unter John F. Kennedy?,de,"John F. Kennedy, Vizepräsident"
¿Quién fué el vicepresidente de John F. Kennedy?,es,"John F. Kennedy, vicepresidente"
Chi fu il vicepresidente di John F. Kennedy?,it,"John F. Kennedy, vicepresidente"
Qui était le vice-président de John F. Kennedy?,fr,"John F. Kennedy, vice-président"
Wie was de vicepresident onder John F. Kennedy?,nl,"John F. Kennedy, vicepresident"
Cine a fost vicepreședintele lui John F. Kennedy?,ro,"John F. Kennedy, vicepreședinte"
When was Capcom founded?,en,"Capcom, founded"
Wann wurde Capcom gegründet?,de,"Capcom, gründen"
¿Cúando se fundó Capcom?,es,"Capcom, fundada"
Quando è stata fondata Capcom?,it,"Capcom, fondata"
Quand a été fondé Capcom?,fr,"fondé, Capcom"
Wanneer werd Capcom opgericht?,nl,"Capcom, opgericht"
Când a fost fondat Capcom?,ro,"Capcom, fondat"
Who is the Formula 1 race driver with the most races?,en,"Formula 1, race driver, races, most"
Wer ist der Formel-1-Fahrer mit den meisten Rennen?,de,"Formel 1, Rennfahrer, Rennen, die meisten"
¿Quién es el conductor de Formula 1 con más carreras?,es,"Fconductor, órmula 1, carreras, más"
Qual è il pilota di Formula 1 con più gare?,it,"Formula 1, pilota, maggior numero di gare"
Quel est le pilote de Formule 1 qui a gagné le plus de courses?,fr,"Formule 1, pilote, plus de courses"
Wie is de Formule 1-coureur met de meeste races op zijn naam?,nl,"Formule 1, coureur, races, de meeste"
Cine este pilotul de curse Formula 1 cu cele mai multe curse?,ro,"Formula 1, pilot de curse, cele mai multe"
Which U.S. state has been admitted latest?,en,"U.S. state, admit, last"
Welcher US-Bundesstaat wurde zuletzt aufgenommen?,de,"US-Bundesstaat, aufnehmen, zuletzt"
¿Qué estado americano fué el último en ser admitido?,es,"estado americano, admitido, último"
Quale stato degli Stati Uniti è stato ammesso per ultimo?,it,"stato degli Stati Uniti, ammettere, ultimo"
Quel état américan fut le dernier à être admis?,fr,"état américain, admis, dernier"
Welke staat van de Verenigde Staten is als laatste toegetreden?,nl,"staat van de Verenigde Staten, toetreding"
Care stat american a fost recunoscut ultimul?,ro,"stat american, recunoscut, ultimul"
Give me all Methodist politicians.,en,"politician, Methodist"
"Gib mir alle Politiker, die Methodisten sind.",de,"Politiker, Methodist"
Dame todos los políticos que sean metodístas.,es,"políticos, metodístas"
Dammi tutti i politici metodisti.,it,"politici, metodista"
Donnes-moi tous les politiciens qui sont méthodistes.,fr,"politiciens, méthodistes"
Geef alle politici die methodist zijn.,nl,"politici, methodist"
Dă-mi toți politicienii metodiști,ro,"politician, metodist"
What is the highest place of the Urals?,en,"Urals, highest place"
Was ist die höhchste Stelle des Ural?,de,"Ural, höchste Stelle"
¿Cuál es el punto más alto del montes Urales?,es,"los montes Urales, punto más alto"
Qual è il punto più alto del Uràli?,it,"Uràli, punto più alto"
Quel est l'endroit le plus haut d'Oural?,fr,"l'Oural, endroit le plus haut"
Wat is het hoogste punt van de Oeral?,nl,"Oeral, hoogste punt"
Care este cel mai înalt punct de pe munții Urali?,ro,"munții Urali, cel mai înalt punct"
Give me all soccer clubs in the Premier League.,en,"Premier League, soccer club"
Gib mir alle Vereine in der Premier League.,de,"Premier League, Verein"
Dame todos los clubs de la Premier League.,es,"Premier League, club"
Dammi tutti i club calcistici nella Premier League.,it,"Premier League, club calcistici"
Donnes-moi toutes les équipes de la Premier League.,fr,"équipes, Premier League"
Noem alle clubs uit de Premier League.,nl,"club, Premier League"
Dă-mi toate cluburile de fotbal din Premier League,ro,"Premier League, club de fotbal"
Which monarchs were married to a German?,en,"monarch, married, German"
Welche Monarchen waren mit jemand deutschem verheiratet?,de,"Monarch, verheiratet, deutsch"
¿Qué monárcas estaban casados con una persona alemana?,es,"monarcha, casado, alemán"
Quali monarchi erano sposati con persone tedesche?,it,"monarca, sposato, tedesco"
Quels monarques ont épousé une personne allemande?,fr,"monarques, épousé, allemand"
Welke monarchen waren getrouwd met een Duitser?,nl,"monarch, getrouwd, Duitser"
Ce monarhi au fost căsătoriți cu o persoană germană?,ro,"monarh, căsătorit, german"
Show me all songs from Bruce Springsteen released between 1980 and 1990.,en,"song, Bruce Springsteen, release, between 1980 and 1990"
"Zeige mir alle Lieder von Bruce Springsteen, die zwischen 1980 und 1990 herausgebracht wurden.",de,"Lied, Bruce Springsteen, herausbringen, zwischen 1980 und 1990"
¿Enseñame todas las canciones de Bruce Springsteen que aparecieron entre 1980 y 1990.,es,"canción, Bruce Springsteen, aparecida entre 1980 y 1990"
Dammi tutte le canzoni di Bruce Springsteen rilasciate tra il 1980 e il 1990.,it,"canzone, Bruce Springsteen, rilasciare, tra il 1980 e il 1990"
Donnes-moi tous les morceaux de Bruce Springsteen qui ont été publiés entre 1980 et 1990.,fr,"morceaux, Bruce Springsteen, publiés entre 1980 et 1990"
Geef alle songs van Bruce Springsteen die werden uitgebracht tussen 1980 en 1990.,nl,"song, Bruce Springsteen, uitgebracht tussen 1980 en 1990"
Arată-mi toate melodiile de Bruce Springsten apărute între 1980 și 1990,ro,"melodie, Bruce Springsteen, apărut, între 1980 și 1990"
Give me all professional skateboarders from Sweden.,en,"professional, skateboarder, Sweden"
Gib mir alle Profiskateboarder aus Schweden.,de,"Profiskateboarder, Schweden"
Dame todos las skateboarders profesionales de Suecia.,es,"skateboarder profesional, Suecia"
Dammi tutti gli skateboarders professionisti della Svezia.,it,"skateboarders professionisti, Svezia"
Donne-moi tous les skateboarders professionnels de Suède.,fr,"skateboarders professionnels, Suède"
Noem alle professionele skateboarders uit Zweden.,nl,"skateboarder, professioneel, Zweden"
Dă-mi toți skateboarderii profesioniști din Suedia.,ro,"profesionist, skateboarder, Suedia"
Give me all members of Prodigy.,en,"member, Prodigy"
Gib mir alle Bandmitglieder von Prodigy.,de,"Bandmitglied, Prodigy"
Dame todos los miembros de la banda Prodigy.,es,miembros de la banda Prodigy
Dammi tutti i membri dei Prodigy.,it,"membri, Prodigy"
Donne-moi tous les membres de Prodigy.,fr,"members, Prodigy"
Noem alle leden van Prodigy.,nl,"leden, Prodigy"
Dă-mi toții membrii Prodigy.,ro,"membru, Prodigy"
How many students does the Free University in Amsterdam have?,en,"Free University, Amsterdam, students"
Wieviele Studenten hat die Freie Universität in Amsterdam?,de,"Freie Universität, Amsterdam, Studenten"
¿Cuántos estudiantes tiene la Universidad Libre de Amsterdam?,es,"Universidad Libre, Amsterdam, estudiantes"
Quanti studenti ci sono nella Libera Università di Amsterdam?,it,"Libera Università, Amsterdam, studenti"
