questions,lang,keywords
Wie is de oprichter van Penguin Books?,nl,"oprichter, Penguin Books"
Cine este fondatorul Penguin Books?,ro,"fondator, Penguin Books"
Which programming languages influenced Javascript?,en,"programming languages, influenced, Javascript"
چه زبان های برنامه نویسی بر جاوااسکریپت تأثیر گذاشت؟,fa,زبان های برنامه نویسی، جاوااسکریپت، تأثیر
Welche Programmiersprachen haben Javascript beeinflusst?,de,"Programmiersprachen, beeinflusst, Javascript"
¿Que lenguajes de programación influenciaron el Javascript?,es,"lenguajes de programación, influenciaron, Javascript"
Quali linguaggi di programmazione hanno influenzato Javascript?,it,"linguaggi di programmazione, hanno influenzato, Javascript"
Quels langages de programmation ont influencé Javascript?,fr,"langages de programmation, influencés, Javascript"
Welke pogrammeertalen hadden invloed op Javascript?,nl,"programmeertalen, invloed op, Javascript"
Ce limbaje de programare au influențat Javascript?,ro,"limbaje de programare, influențat, Javascript"
Did Che Guevara have children?,en,"children, Che Guevara"
آیا چه گوارا فرزند داشت؟,fa,چه گوارا، فرزند
Hatte Che Guevara Kinder?,de,"Kinder, Che Guevara"
¿Tuvo hijos el Che Guevara?,es,"hijos, Che Guevara"
Che Guevara aveva dei figli?,it,"figli, Che Guevara"
Est-ce que Che Guevara a eu des enfants?,fr,"enfants, Che Guevara"
Had Che Guevara kinderen?,nl,"kinderen, Che Guevara"
Che Guevara a avut copii?,ro,"copii, Che Guevara"
List all the musicals with music by Leonard Bernstein.,en,"musicals, music by, Leonard Bernstein"
تمام فیلم های موزیکال با موسیقی لئونارد برنستاین را لیست کن.,fa,فیلم های موزیکال، موسیقی، لئونارد برنستاین
Liste alle Musicals mit Musik von Leonard Bernstein auf.,de,"Musicals, Musik von, Leonard Bernstein"
Dame todos los musicales con música de Leonard Bernstein.,es,"musicales, música, Leonard Bernstein"
Elenca tutti i musical con musiche di Leonard Bernstein.,it,"musicals, musiche, Leonard Bernstein"
Donne-moi tous les musicals avec de la musique de Leonard Bernstein.,fr,"musicals, musique, Leonard Bernstein"
Toen een lijst van alle musicals met muziek van Leonard Bernstein.,nl,"musicals, muziek van, Leonard Bernstein"
Listează toate muzicalurile cu muzică de Leonard Bernstein.,ro,"muzicaluri, muzică de Leonard Bernstein"
Show me all the breweries in Australia.,en,"breweries, Australia"
تمام آبجوسازی های استرالیا را لیست کن.,fa,آبجوسازی های، استرالیا
Zeig mir alle Brauereien in Australien.,de,"Brauereien, Australien"
Muéstrame todas las cervecerías en Australia.,es,"cervecerías, Australia"
Mostrami tutti i birrifici in Australia.,it,"birrifici, Australia"
Montre-moi toutes les brasseries d'Australie.,fr,"brasseries, Australie"
Toen alle brouwerijen in Australië.,nl,"brouwerijen, Australië"
Arată-mi toate berăriile din Australia.,ro,"berării, Australia"
When was the Titanic completed?,en,"Titanic, completion date"
چه زمانی تایتانیک کامل شد؟,fa,زمانی، تایتانیک، کامل
Wann wurde die Titanic fertiggestellt?,de,"Titanic, fertiggestellt, Datum"
¿Cuando se completo el Titanic?,es,"fecha de acabado, Titanic"
Quando è stato completato il Titanic?,it,"Titanic, data, completamento"
Quand a été terminé le Titanic?,fr,"data de terminaison, Titanic"
Wanneer was de Titanic afgewerkt?,nl,"Titanic, wanneer, afgewerkt"
Când a fost terminat Titanicul?,ro,"Titanic, data terminării"
How much did Pulp Fiction cost?,en,"cost, Pulp Fiction"
پالپ فیکشن چقدر هزینه داشت؟,fa,پالپ فیکشن، هزینه
Wieviel hat Pulp Fiction gekostet?,de,"Kosten, Pulp Fiction"
¿Cuanto costo Pulp Fiction?,es,"costo, Pulp Fiction"
Quanto è costato Pulp Fiction?,it,"costo, Pulp Fiction"
Combien a coûté Pulp Fiction?,fr,"prix, Pulp Fiction"
Howeveel koste Pulp Fiction?,nl,"kosten, Pulp Fiction"
Cât a costat Pulp Fiction?,ro,"cost, Pulp Fiction"
How many airlines are there?,en,"how many, airlines"
چند خط هوایی وجود دارد؟,fa,خط هوایی
Wieviele Fluggesellschaften gibt es?,de,"wieviele, Fluggesellschaften"
¿Cuantas líneas aéreas existen?,es,"cuantas, líneas aéreas"
Quante compagnie aeree esistono?,it,"quante, compagnie aeree"
Combien de companies aériennes existe-t-il?,fr,"nombre, companies aériennes"
Hoeveel luchtvaartmaatschappijen zijn er?,nl,"hoeveel, luchtvaartmaatschappijen"
Câte companii aeriene există?,ro,"câte, companii aeriene"
Who played Agent Smith in Matrix?,en,"played, Agent Smith, Matrix"
چه کسی مأمور اسمیت را در ماتریکس بازی کرد؟,fa,مأمور اسمیت، ماتریکس، بازی
Wer hat Agent Smith in Matrix gespielt?,de,"gespielt, Agent Smith, Matrix"
¿Quien actuó como el agente Smith en Matrix?,es,"actor, agente Smith, Matrix"
Chi interpretava l'agente Smith in Matrix?,it,"attore, agente Smith, Matrix"
Qui a joué Agent Smith dans Matrix?,fr,"acteur, Agent Smith, Matrix"
Wie speelde Agent Smith in Matrix?,nl,"speelde, Agent Smith, Matrix"
Cine l-a jucat pe Agent Smith în Matrix?,ro,"jucat, Agent Smith, Matrix"
How much carbs does peanut butter have?,en,"how much, carbs, peanut butter"
کره بادام زمینی چقدر کربوهیدرات دارد؟,fa,کره بادام زمینی، کربوهیدرات
Wieviele Kohlenhydrate hat Erdnussbutter?,de,"wieviele, Kohlenhydrate, Erdnussbutter"
¿Cuantos hidrates de carbono tienen la manteca de cacahuete?,es,"hidrates de carbono, manteca de cacahuete"
Quanti carboidrati ha il burro di noccioline?,it,"quanti, carboidrati, burro di noccioline"
Quelle quantité de glucides est contenue dans les arachides?,fr,"glucides, arachides"
Hoeveel koolhydraten heeft pindakaas?,nl,"koolhydraten, pindakaas"
Câți carbohidrați conține untul de arahide?,ro,"câți, carbohidrați, unt de arahide"
Which book has the most pages?,en,"book, the most pages"
چه کتابی بیشترین صفحه را دارد؟,fa,کتابی، بیشترین صفحه
Welches Buch hat die meisten Seiten?,de,"Buch, meisten Seiten"
¿Que libro tiene el mayor numero de paginas?,es,"libro, mayor numero paginas"
Quale libro ha il maggior numero di pagine?,it,"libro, maggior numero di pagine"
Quel livre a le plus de pages?,fr,"livre, le plus de pages"
Welk boek heeft de meeste pagina's?,nl,"boek, meeste pagina's"
Ce carte are cele mai multe pagini?,ro,"carte, cele mai multe pagini"
Which bridges cross the Seine?,en,"bridges, cross, Seine"
چه پل هایی از سن می گذرند؟,fa,پل هایی، سن، می گذرند
Welche Brücken überqueren die Seine?,de,"Brücken, überqueren, Seine"
¿Cuantos puentes cruzan el Siena?,es,"puentes, cruzan, Siena"
Quanti ponti attraversano la Senna?,it,"ponti, attraversare, Senna"
Quels ponts traversent la Seine?,fr,"ponts, Seine"
Welke bruggen overspannen de Seine?,nl,"bruggen, overspannen, Seine"
Ce poduri traversează Sena?,ro,"poduri, traversează, Sena"
Who is the mayor of the capital of French Polynesia?,en,"mayor, capital, French Polynesia"
چه کسی شهردار پایتخت پلی نزی فرانسه است؟,fa,شهردار، پایتخت، پلی نزی فرانسه
Wer ist der Bürgermeister der Hauptstadt von Französisch-Polynesien?,de,"Bürgermeister, Hauptstadt, Französisch-Polynesien"
¿Quien es el alcalde de la capital de la Polinesia Francesa?,es,"alcalde, capital Polinesia Francesa"
Chi è il sindaco della capitale della Polinesia Francese?,it,"sindaco, capitale, Polinesia Francese"
Qui est le maire de la capitale de la Polynésie Francaise?,fr,"maire, capitale, Polynésie Francaise"
Wie is de burgermeester van de hoofdstad van Frans-Polynesië?,nl,"burgermeester, hoofdstad, Frans-Polynesië"
Cine este primarul capitaliei Polineziei Franceze?,ro,"primar, capitală, Polinezia Franceză"
When did Dracula's creator die?,en,"Dracula, creator, die"
چه زمانی خالق دراکولا فوت کرد؟,fa,خالق، دراکولا، فوت
Wann ist Draculas Schöpfer gestorben?,de,"Dracula, Schöpfer, gestorben"
¿Cuando murió el creador de Drácula?,es,"muerte, creador, Drácula"
Quando è morto il creatore di Dracula?,it,"Dracula, creatore, morire"
Quand est mort le créateur de Dracula?,fr,"mort, créateur, Dracula"
Wanneer stierf de bedenker van Dracula?,nl,"stierf, bedenker, Dracula"
Când a murit creatorul Dracula?,ro,"Dracula, creator, a muri"
What is the location of the Houses of Parliament?,en,"location, Houses of Parliament"
مکان کاخ وستمینستر کجاست؟,fa,مکان، کاخ وستمینستر
Wo ist der Westminster-Palast?,de,"Ort, Westminster-Palast"
¿Donde están situadas las Casas del Parlamento?,es,"localización, casas del parlamento"
Dove si trova il Palazzo di Westminster?,it,"luogo, Palazzo di Westminster"
Où se trouve le palais de Westminster?,fr,"location, palais de Westminster"
Waar is de Palace of Westminster?,nl,"plaats, Palace of Westminster"
Care este locația Palatului Westminster?,ro,"locație, Palatul Westminster"
Show me all English Gothic buildings in Kent.,en,"English Gothic buildings, Kent"
تمام ساختمان های به سبک گوتیک انگلیسی در کنت را لیست کن.,fa,ساختمان های، گوتیک انگلیسی، کنت
"Zeige mir alle Gebäude in Kent, die im Stil der englischen Gothik erbaut wurden.",de,"Gebäude, Kent, englische Gotik"
Muéstrame todos los edificios góticos en Kent.,es,"edificios góticos, Kent"
Mostrami tutti gli edifici in stile gotico inglese nel Kent.,it,"edifici, gotico inglese, Kent"
Montre-moi tous les bâtiments dans le style gothique anglais à Kent.,fr,"bâtiments, gothique anglais, Kent"
"Toen alle gebouwen in Kent, gebouwd in de stijl van het Engels gotiek.",nl,"gebouwen, Kent, stijl, Engels gotiek"
Arată-mi toate clădirile engleze gotice din Kent.,ro,"clădiri engleze gotice, Kent"
Who was the pope that founded the Vatican Television?,en,"pope, founded, Vatican Television"
کدام پاپ تلویزیون واتیکان را تأسیس کرد؟,fa,پاپ، تلویزیون واتیکان، تأسیس
Welcher Papst hat das Vatikanische Fernsehen gegründet?,de,"Papst, gegründet, Vatikanisches Fernsehen"
¿Quien fue el papa que fundo la televisión Vaticana?,es,"papa, fundo, televisión Vaticana"
Quale papa ha fondato la televisione vaticana?,it,"papa, fondare, televisione vaticana"
Quel pape est le fondateur de la télé du Vatican?,fr,"pape, fondateur, télé du Vatican"
Welk paus richtte de Vaticaanse televisie op?,nl,"paus, oprichter, Vaticaanse televisie"
Cine a fost papa care a creat televiziunea din Vatican?,ro,"papa, fondat, televiziunea din Vatican"
What airlines are part of the SkyTeam alliance?,en,"airlines, part of, SkyTeam alliance"
چه خطوط هوایی عضو اتحاد اسکایتیم هستند؟,fa,خطوط هوایی، عضو، اتحاد اسکایتیم
Welche Fluggesellschaften sind Teil der SkyTeam-Allianz?,de,"Fluggesellschaften, Teil von, SkyTeam-Allianz"
¿Qué aerolíneas forman parte del la alianza SkyTeam?,es,"aerolíneas, alianza SkyTeam"
Quali compagnie aeree fanno parte dell'alleanza SkyTeam?,it,"compagnie aeree, alleanza SkyTeam"
Quels companies aériennes sont membre de l'alliance SkyTeam?,fr,"alliance SkyTeam, companies aériennes, membre"
Welke luchtvaartmaatschappijen zijn lid van de SkyTeam alliantie?,nl,"luchtvaartmaatschappijen, lid van, SkyTeam alliantie"
Ce companii aeriene fac parte din alianța SkyTeam?,ro,"companii aeriene, parte din, alianța SkyTeam"
"What is the total population of Melbourne, Florida?",en,"total population, Melbourne Florida"
جمعیت کل ملبورن، فلوریدا چقدر است؟,fa,جمعیت کل، ملبورن فلوریدا
"Was ist die Gesamteinwohnerzahl von Melbourne, Florida?",de,"Gesamteinwohnerzahl, Melbourne Florida"
"¿Cuál es la población total de Melbourne, Florida?",es,"población total, Melbourne Florida"
"Qual è la popolazione totale di Melbourne, Florida?",it,"popolazione totale, Melbourne, Florida"
"Quelle est la population totale de Melbourne, Floride?",fr,"population totale, Melbourne, Floride"
"Wat is de bevolking van Melbourne, Florida?",nl,"bevolking, Melbourne Florida"
"Care este populația totală a Melbourne, Florida?",ro,"populația totală, Melbourne Florida"
Which airports does Yeti Airlines serve?,en,"airports, Yeti Airlines"
یتی ایرلاینرز در چه فرودگاه هایی فعالیت می کند؟,fa,یتی ایرلاینرز، فرودگاه هایی
Welche Flughäfen fliegt Yeti Airlines an?,de,"Flughäfen, anfliegen, Yeti Airlines"
¿Qué aeropuertos sirve Yeti Airlines?,es,"aeropuertos, Yeti Airlines"
Quali aeroporti sono serviti da Yeti Airlines?,it,"aeroporti, Yeti Airlines"
Quels sont les aéroports servis par Yeti Airlines?,fr,"Yeti Airlines, aéroports"
Naar welke luchthavens vliegt Yeti Airlines?,nl,"luchthavens, Yeti Airlines"
Ce aeroporturi deservește Yeti Airlines?,ro,"aeroporturi, Yeti Airlines"
In which year was Rachel Stevens born?,en,"year, born, Rachel Stevens"
ریچل استیونز در چه سالی متولد شد؟,fa,ریچل استیونز، سالی، متولد
In welchem Jahr wurde Rachel Stevens geboren?,de,"Jahr, geboren, Rachel Stevens"
¿En que año nació Rachel Stevens?,es,"año, nació, Rachel Stevens"
In quale anno è nata Rachel Stevens?,it,"anno nascita, Rachel Stevens"
Quand est née Rachel Stevens?,fr,"année de naissance, Rachel Stevens"
In welk jaar word Rachel Stevens geboren?,nl,"jaar, geboren, Rachel Stevens"
În ce an s-a născut Rachel Stevens?,ro,"an, născut, Rachel Stevens"
Where was JFK assassinated?,en,"JFK, assassinated"
[جان کندی کجا ترور شد؟,fa,جان کندی، ترور
Wo wurde JFK ermordet?,de,"JFK, ermordet"
¿Dónde fue JFK asesinado?,es,"JFK, asesinado"
Dove è stato assassinato JFK?,it,"JFK, assassinato"
A été tué John Kennedy?,fr,"John Kennedy, assassinat"
Waar word JFK vermoord?,nl,"JFK, vermoord"
Unde a fost asasinat JFK?,ro,"JFK, asasinat"
How many politicians graduated from Columbia University?,en,"how many, politicians, graduated, Columbia University"
چه تعداد سیاستمدار از دانشگاه کلمبیا فارغ التحصیل شدند؟,fa,تعداد، سیاستمدار، دانشگاه کلمبیا، فارغ التحصیل
Wieviele Politiker haben einen Abschluss von der Columbia University?,de,"wieviele, Politiker, Abschluss, Columbia University"
¿Cuántos políticos se han graduado en la universidad de Columbia?,es,"cuántos, políticos, graduados, universidad de Columbia"
Quanti politici si sono laureati alla Columbia University?,it,"quanti, politici, laureati, Columbia University"
Combien d'hommes politiques ont étudié à la Columbia University?,fr,"nombre, hommes politiques, étudier, Columbia University"
Hoeveel politici zijn aan de Columbia University afgestudeerd?,nl,"hoeveel, politici afgestudeert aan, Columbia University"
Câți politicieni au absolvit la Universitatea Columbia?,ro,"câți, politicieni, absolvit, Universitatea Columbia?"
Which scientist is known for the Manhattan Project and the Nobel Peace Prize?,en,"scientist, known for, Manhattan Project, Nobel Peace Prize"
کدام دانشمند بخاطر پروژه منهتن و جایزه صلح نوبل شناخته شده است؟,fa,دانشمند، پروژه منهتن، جایزه صلح نوبل، شناخته
Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?,de,"Wissenschaftler, bekannt für, Manhattan-Projekt, Friedensnobelpreis"
¿Qué científicos son conocidos por el proyecto Manhattan y el premio Nobel de la Paz?,es,"científico, conocidos, proyecto Manhattan, premio Nobel de la Paz"
Quale scienziato è conosciuto per il progetto Manhattan e per il premio Nobel per la pace?,it,"scienziato, conosciuto, progetto Manhattan, premio Nobel per la pace"
Quel chercheur est connu pour le projet Manhattan et le prix Nobel de la paix?,fr,"chercheur, projet Manhattan, prix Nobel de la paix"
Welke wetenschaper staat bekend om het Manhattan Project en de Nobelprijs voor de Vrede?,nl,"wetenschaper, bekend om, Manhattan Project, Nobelprijs voor de Vrede"
Care om de știință este cunoscut pentru proiectul Manhattan și pentru premiul Nobel pentru pace?,ro,"om de știință, cunoscut pentru, proiect Manhattan, premiul Nobel pentru pace"
What is the highest volcano in Africa?,en,"highest, volcano, Africa"
بلندترین آتش فشان در آفریقا کدام است؟,fa,بلندترین، آتش فشان، آفریقا
Was ist der höchste Vulkan in Afrika?,de,"höchste, Vulkan, Afrika"
¿Cuál es el volcán mas alto en África?,es,"volcán, mas alto, África"
Qual è il vulcano più alto in Africa?,it,"vulcano, più alto, Africa"
Quel est le volcan le plus haut d'Afrique?,fr,"volcan, plus haut, Afrique"
Wat is de hoogste vulkaan in Afrika?,nl,"hoogste, vulkaan, Afrika"
Care este cel mai înalt vulcan din Africa?,ro,"cel mai înalt, vulcan, Africa?"
Which beer originated in Ireland?,en,"beer, originated, Ireland"
منشأ کدام آبجو ایرلند است؟,fa,منشأ، آبجو، ایرلند
Welches Bier kommt aus Irland?,de,"Bier, kommen aus, Irland"
¿Qué cerveza se ha originado en Irlanda?,es,"cerveza, originado, Irlanda"
Quale birra è originaria dell'Irlanda?,it,"birra, origine, Irlanda"
Quelles bières viennent de l'Irlande?,fr,"bières, Irlande?"
Welke bieren komen uit Ierland?,nl,"bieren, komen uit, Ierland"
Ce bere este originară din Irlanda?,ro,"bere, originară, Irlanda"
What are the specialities of the UNC Health Care?,en,"specialities, UNC Health Care"
تخصص های UNC Health Care چیست؟,fa,تخصص های، UNC Health Care
Worauf ist die UNC Health Care spezialisiert?,de,"Spezialisierung, UNC Health Care"
¿Cuáles son las especialidades del UNC Health Care?,es,"especialidades, UNC Health Care"
Quali sono le specialità della UNC Health Care?,it,"specialità, UNC Health Care?"
Quelles sont les spécialités de l'UNC Health Care?,fr,"spécialités, UNC Health Care?"
Wat zijn de specialiteiten van de UNC Health Care?,nl,"specialiteiten, UNC Health Care"
Care sunt specializările UNC Health Care?,ro,"specializări, UNC Health Care"
Who is the owner of Facebook?,en,"owner, Facebook"
چه کسی مالک فیسبوک است؟,fa,مالک، فیسبوک
Wem gehört Facebook?,de,"gehört, Facebook"
¿Quién es el dueño de Facebook?,es,"dueño, Facebook"
Chi è il proprietario di Facebook?,it,"proprietario, Facebook"
À qui appartient Facebook?,fr,"propriétaire, Facebook"
Wie is de eigenaar van Facebook?,nl,"eigenaar, Facebook"
Cine este proprietarul Facebook?,ro,"proprietar, Facebook?"
From which region is the Melon de Bourgogne?,en,"region, Melon de Bourgogne"
Melon de bourgogne از چه منطقه ای است؟,fa,Melon de Bourgogne، منطقه ای
Aus welcher Region ist der Melon de Bourgogne?,de,"Region, Melon de Bourgogne"
¿De que región es el vino Melon de Bourgogne?,es,"región, Melon de Bourgogne"
Da quale regione proviene il Melon de Bourgogne?,it,"regione, Melon de Bourgogne"
De quelle région vient le Melon de Bourgogne?,fr,"région, Melon de Bourgogne"
Vanuit welke regio is de Melon de Bourgogne?,nl,"regio, Melon de Bourgogne"
Din ce regiune provine Melon-ul de Bourgogne?,ro,"regiune, Melon de Bourgogne"
Who was influenced by Socrates?,en,"influenced, Socrated"
چه کسانی تحت تأثیر سقراط بودند؟,fa,تأثیر، سقراط
Wer wurde von Sokrates beeinflusst?,de,"beeinflusst, Sokrates"
¿Quién fue influenciado por Socrates?,es,"influenciado, Socrates"
Chi fu influenzato da Socrate?,it,"influenzato, Socrate"
Qui a été influencé par Socrates?,fr,"influencé, par Socrates"
Wie werd beïnvloed door Socrates?,nl,"beïnvloed, Socrates"
Cine a fost influențat de către Socrate?,ro,"influențat, Socrate"
Who was president of Pakistan in 1978?,en,"president, Pakistan, 1978"
رئیس جمهور پاکستان در 1978 چه کسی بود؟,fa,رئیس جمهور، پاکستان، 1978
Wer war 1978 Präsident von Pakistan?,de,"Präsident, Pakistan, 1978"
¿Quién fue el presidente de Pakistán en 1978?,es,"presidente, Pakistán, 1978"
Chi fu presidente del Pakistan nel 1978?,it,"presidente, Pakistan, 1978"
Qui était le président du Pakistan en 1978?,fr,"président, Pakistan, 1978"
Wie was president van Pakistan in 1978?,nl,"president, Pakistan, 1978"
Cine a fost preşedintele Pakistanului în 1978?,ro,"preşedinte, Pakistan, 1978"
Give me English actors starring in Lovesick.,en,"English actors, starring, Lovesick"
بازیگران انگلیسی که در Lovesick بازی کردند را لیست کن.,fa,بازیگران انگلیسی، Lovesick، بازی
"Gib mir britische Schauspieler, die in Lovesick mitspielen.",de,"Schauspieler, britisch, mitspielen, Lovesick"
Dame actores Ingleses protagonizando Lovesick.,es,"actores Ingleses, protagonistas, Lovesick "
Dammi gli attori inglesi che hanno recitato in Lovesick.,it,"attori inglesi, protagonisti, Lovesick"
Donne-moi tous les acteurs anglais de Lovesick.,fr,"acteurs, anglais, Lovesick"
Toen Brits acteurs met een rol in Lovesick.,nl,"Brits acteurs, rol in, Lovesick"
Dă-mi actori englezi protagoniști în Lovesick.,ro,"actori englezi, protagoniști, Lovesick"
Give me all types of eating disorders.,en,"types, eating disorders"
تمام انواع اختلالات غذا خوردن را لیست کن.,fa,انواع، اختلالات غذا خوردن
Zeig mir alle Arten von Essstörungen.,de,"Arten von, Esstörungen"
¿Que tipos hay de trastornos de la alimentación?,es,"tipos, trastornos de la alimentación"
Dammi tutti i tipi di disturbi alimentari.,it,"tipi, disturbi alimentari"
Donne-moi tous les types de troubles du comportement alimentaire.,fr,"types, troubles du comportement alimentaire"
Toen alle soorten eetstoornissen.,nl,"soorten, eetstoornissen"
Dă-mi toate tipurile de tulburări alimentare.,ro,"tipuri, tulburări alimentare"
Who was married to president Chirac?,en,"married to, president Chirac"
چه کسی با رئیس جمهور شیراک ازدواج کرد؟,fa,رئیس جمهور شیراک، ازدواج
Wer war mit Präsident Chirac verheiratet?,de,"verheiratet mit, Päsident Chirac"
¿Quién estuvo casado con el presidente Chirac?,es,"casado con, presidented Chirac"
Chi è stato sposato con il presidente Chirac?,it,"sposato con, presidente Chirac"
Qui était marrié avec le président Chirac?,fr,"épouse, président Chirac"
Wie was met president Chirac getrouwd?,nl,"getrouwd met, president Chirac"
Cine a fost căsătorit cu președintele Chirac?,ro,"căsătorit cu, președintele Chirac"
What is the largest metropolitan area in Washington state?,en,"largest metropolitan area, Washington state"
بزرگترین منطقه شهری در ایالت واشنگتن چیست؟,fa,بزرگترین منطقه شهری، ایالت واشنگتن
Was ist das größte Ballungsgebiet im Staat Washington?,de,"größtes Ballungsgebiet, Staat Washington"
¿Cuál es el área metropolitana mas larga en el estado de Washington?,es,"área metropolitana, mas larga, estado de Washington"
Qual è la più grande area metropolitana nello stato di Washington?,it,"area metropolitana, più grande, stato di Washington"
Quelle est l'aire urbaine la pöus grande dans l'état de Washington?,fr,"aire urbaine, plus grance, état de Washington"
Wat is het grootste stedelijke gebied in de staat Washington?,nl,"grootste stedelijke gebied, staat Washington"
Care este cea mai mare zonă metropolitană din statul Washington?,ro,"cea mai mare zonă metropolitană, statul Washington"
Where in France is sparkling wine produced?,en,"produced, France, sparkling wine"
شراب گازدار در کجای فرانسه تولید می شود؟,fa,شراب گازدار، فرانسه، تولید
Wo in Frankreich wird Schaumwein hergestellt?,de,"Frankreich, hergestellt, Schaumwein"
¿Dónde en Francia se produce el vino espumoso?,es,"produce, Francia, vino espumoso"
Dove si produce vino frizzante in Francia?,it,"produrre, Francia, vino frizzante"
Où produit-on du vin mousseux en France?,fr,"france, produit, vin mousseux"
Waar in Frankrijk word mousserende wijn geproduceerd?,nl,"Frankrijk, mousserende wijn, geproduceerd"
Unde în Franța este produs vinul spumant?,ro,"produs, Franța, vin spumant"
Where did Hillel Slovak die?,en,"Hillel Slovak, death place"
کجا هیلل اسلووک فوت کرد؟,fa,هیلل اسلووک، فوت
Wo ist Hillel Slovak gestorben?,de,"Hillel Slovak, Todesort"
¿Dónde murió Hillel Slovak?,es,"Hillel Slovak, donde murió"
Dove è morto Hillel Slovak?,it,"Hillel Slovak, dove è morto"
Donne moi le lieu de décès de Hillel Slovak.,fr,"lieu, décès, Hillel Slovak"
Waar is Hillel Slovak gestorven?,nl,"Hillel Slovak, doodsplaats"
Unde a murit Hillel Slovak?,ro,"Hillel Slovak, locul morții"
What is the timezone in San Pedro de Atacama?,en,"timezone, San Pedro de Atacama"
منطقه زمانی در San Pedro de Atacama چیست؟,fa,منطقه زمانی، San Pedro de Atacama
In welcher Zeitzone liegt San Pedro de Atacama?,de,"Zeitzone, San Pedro de Atacama"
¿Cuál es la zona horaria en San Pedro de Atacama?,es,"zona horaria, San Pedro de Atacama"
Qual è il fuso orario di San Pedro de Atacama?,it,"fuso orario, San Pedro de Atacama"
Quel est le fuseau horaire de San Pedro de Atacama?,fr,"fuseau horaire, San Pedro de Atacama"
Wat is de tijdzone in San Pedro de Atacama?,nl,"tijdzone, San Pedro de Atacama"
Care este fusul orar din San Pedro de Atacama?,ro,"fus orar, San Pedro de Atacama"
In which city does the Chile Route 68 end?,en,"city, Chile Route 68, ends"
در کدام شهر مسیر 68 شیلی پایان می یابد؟,fa,شهر، مسیر 68 شیلی، پایان
In welcher Stadt hört die Ruta 68 auf?,de,"Stadt, aufhören, Ruta 68"
¿En que ciudad termina la ruta Chilena 68?,es,"ciudad, termina, ruta Chilena 68"
In quale città termina la Route 68 in Cile?,it,"città, termina, Route 68, Cile"
Dans quelle ville se termine la route 68 chilienne?,fr,"route 68, chili, ville, terminaison"
In welke stad eindigt de Route 68 in Chili?,nl,"stad, eindigt, Route 68, Chili"
În ce oraș se termină Route 68 din Chile?,ro,"oraș, termină, Route 68, Chile"
Give me all ESA astronauts.,en,ESA astronauts
تمام فضانوردان ایی.اس.ای را لیست کن.,fa,فضانوردان ایی.اس.ای
Gib mir alle ESA-Astronauten.,de,ESA-Astronauten
Dame todos los astronautas de la ESA.,es,Astronautas ESA
Dammi tutti gli astronauti dell'ESA.,it,Astronauti ESA
Donne-moi tous les astronautes de l'ESA.,fr,"austronautes, ESA"
Geef alle ESA-astronauten.,nl,ESA-astronauten
Dă-mi toți astronauții ESA.,ro,astronauți ESA
Give me all Swedish holidays.,en,Swedish holidays
تمام تعطیلات سوئدی را لیست کن.,fa,تعطیلات سوئدی
Gib mir alle schwedischen Feiertage.,de,schwedische Feiertage
Dame todos los días festivos en Suecia.,es,"días festivos, Suecia"
Dammi tutti i giorni festivi svedesi.,it,giorni festivi svedesi
Donne-moi tous les jours fériés en Suède.,fr,"jours fériés, Suède"
Geef alle Zweedse feestdagen.,nl,Zweedse feestdagen
Dă toate zilele de sărbătoare din Suedia.,ro,"zile de sărbătoare, Suedia"
Who is the youngest Pulitzer Prize winner?,en,"youngest, winner, Pulitzer Prize"
چه کسی جوان ترین برنده جایزه پولیتزر است؟,fa,جوان ترین، برنده، جایزه پولیتزر
Wer ist der jüngste Pulitzer-Preisträger?,de,"jüngster, Pulitzer-Preisträger"
¿Quien es el premio Pilitzer mas joven?,es,"mas joven, premio Pulitzer"
Chi è il più giovane vincitore del premio Pulitzer?,it,"più giovane, vincitore, premio Pulitzer"
Qui est le plus jeune personne à obtenir le Prix Pullitzer.,fr,"plus jeune, Prix Pullitzer"
Wie is de jongste Pulitzerprijs-winnaar?,nl,"jongste, Pulitzerprijs-winnaar"
Cine este cel mai tânăr câștigător al premiului Pulitzer?,ro,"cel mai tânăr, câștigător, premiu Pulitzer"
Which animals are critically endangered?,en,"animal, critically endangered"
چه جانورانی در معرض خطر انقراض هستند؟,fa,جانورانی، معرض خطر انقراض
Welche Tierarten sind vom Aussterben bedroht?,de,"Tierart, vom Aussterben bedroht"
¿Que animales están en peligro de extinción?,es,"animales, peligro de extinción"
Quali animali sono in pericolo di estinzione?,it,"animali, pericolo di estinzione"
Quels animaux sont en danger de disparition?,fr,"animaux, danger de disparition"
Welke dieren zijn kritiek bedreigd?,nl,"dieren, kritiek bedreigd"
Ce animale sunt pe cale de dispariție?,ro,"animale, pe cale de dispariție"
Which soccer players were born on Malta?,en,"soccer player, born on, Malta"
چه بازیکنان فوتبالی در مالت متولد شدند؟,fa,بازیکنان فوتبالی، مالت، متولد
Welche Fußballer wurden auf Malta geboren?,de,"Fußballer, geboren auf, Malta"
¿Que jugadores de futbol han nacido en Malta?,es,"jugadores de futbol, nacidos, Malta"
Quali calciatori sono nati a Malta?,it,"calciatori, nati, Malta"
Quels joueurs de football sont nés à Malta?,fr,"joueurs de football, né à Malta"
Welke voetballers zijn op Malta geboren?,nl,"voetballers, geboren op, Malta"
